ID	Description	Count	GeneRatio	geneID
GO:0032255	maintenance of secretory granule location	0	0/101	
GO:0006903	vesicle targeting	0	0/101	
GO:0048206	vesicle targeting, cis-Golgi to rough endoplasmic reticulum	0	0/101	
GO:0051905	establishment of pigment granule localization	0	0/101	
GO:0097480	establishment of synaptic vesicle localization	0	0/101	
GO:0099518	vesicle cytoskeletal trafficking	0	0/101	
GO:1901950	dense core granule transport	0	0/101	
GO:0051906	maintenance of pigment granule location	0	0/101	
GO:0032400	melanosome localization	0	0/101	
GO:0051904	pigment granule transport	0	0/101	
GO:0031887	lipid droplet transport along microtubule	0	0/101	
GO:0036250	peroxisome transport along microtubule	0	0/101	
GO:0072385	minus-end-directed organelle transport along microtubule	0	0/101	
GO:0072386	plus-end-directed organelle transport along microtubule	0	0/101	
GO:0006904	vesicle docking involved in exocytosis	0	0/101	
GO:0048211	Golgi vesicle docking	0	0/101	
GO:0090384	phagosome-lysosome docking	0	0/101	
GO:0106020	regulation of vesicle docking	0	0/101	
GO:0014056	regulation of acetylcholine secretion, neurotransmission	0	0/101	
GO:1903294	regulation of glutamate secretion, neurotransmission	0	0/101	
GO:1904048	regulation of spontaneous neurotransmitter secretion	0	0/101	
GO:1904494	regulation of substance P secretion, neurotransmission	0	0/101	
GO:1904624	regulation of glycine secretion, neurotransmission	0	0/101	
GO:0061585	hypocretin secretion, neurotransmission	0	0/101	
GO:0015686	ferric triacetylfusarinine C import into cell	0	0/101	
GO:0015687	ferric-hydroxamate import into cell	0	0/101	
GO:1904438	regulation of iron ion import across plasma membrane	0	0/101	
GO:1904439	negative regulation of iron ion import across plasma membrane	0	0/101	
GO:1904440	positive regulation of iron ion import across plasma membrane	0	0/101	
GO:0140421	endocytic heme import into cell	0	0/101	
GO:1904334	heme import across plasma membrane	0	0/101	
GO:0002556	serotonin secretion by basophil	0	0/101	
GO:0002557	histamine secretion by basophil	0	0/101	
GO:0015869	protein-DNA complex transport	0	0/101	
GO:0032527	protein exit from endoplasmic reticulum	0	0/101	
GO:0032594	protein transport within lipid bilayer	0	0/101	
GO:0032979	protein insertion into mitochondrial inner membrane from matrix	0	0/101	
GO:0033369	establishment of protein localization to mast cell secretory granule	0	0/101	
GO:0033376	establishment of protein localization to T cell secretory granule	0	0/101	
GO:0070843	misfolded protein transport	0	0/101	
GO:0070844	polyubiquitinated protein transport	0	0/101	
GO:0048207	vesicle targeting, rough ER to cis-Golgi	0	0/101	
GO:0060628	regulation of ER to Golgi vesicle-mediated transport	0	0/101	
GO:0090112	COPII vesicle uncoating	0	0/101	
GO:0090114	COPII-coated vesicle budding	0	0/101	
GO:1990687	endoplasmic reticulum-derived vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane	0	0/101	
GO:1990689	endoplasmic reticulum-Golgi intermediate compartment (ERGIC) derived vesicle fusion with Golgi cis cisterna membrane	0	0/101	
GO:0032456	endocytic recycling	0	0/101	
GO:0032509	endosome transport via multivesicular body sorting pathway	0	0/101	
GO:0042147	retrograde transport, endosome to Golgi	0	0/101	
GO:0044795	trans-Golgi network to recycling endosome transport	0	0/101	
GO:0099532	synaptic vesicle endosomal processing	0	0/101	
GO:1990126	retrograde transport, endosome to plasma membrane	0	0/101	
GO:0006895	Golgi to endosome transport	0	0/101	
GO:0061502	early endosome to recycling endosome transport	0	0/101	
GO:0090119	vesicle-mediated cholesterol transport	0	0/101	
GO:0099636	cytoplasmic streaming	0	0/101	
GO:1903649	regulation of cytoplasmic transport	0	0/101	
GO:1904962	plastid to vacuole vesicle-mediated transport	0	0/101	
GO:0099515	actin filament-based transport	0	0/101	
GO:0006853	carnitine shuttle	0	0/101	
GO:0032366	intracellular sterol transport	0	0/101	
GO:0032377	regulation of intracellular lipid transport	0	0/101	
GO:0035621	ER to Golgi ceramide transport	0	0/101	
GO:1990052	ER to chloroplast lipid transport	0	0/101	
GO:0032971	regulation of muscle filament sliding	0	0/101	
GO:0052230	modulation of intracellular transport in other organism involved in symbiotic interaction	0	0/101	
GO:1902080	regulation of calcium ion import into sarcoplasmic reticulum	0	0/101	
GO:2001017	regulation of retrograde axon cargo transport	0	0/101	
GO:0015919	peroxisomal membrane transport	0	0/101	
GO:0036084	GDP-fucose import into endoplasmic reticulum lumen	0	0/101	
GO:0120112	UDP-glucose transmembrane transport into endoplasmic reticulum	0	0/101	
GO:0140209	zinc ion import into endoplasmic reticulum	0	0/101	
GO:1903515	calcium ion transport from cytosol to endoplasmic reticulum	0	0/101	
GO:0045479	vesicle targeting to fusome	0	0/101	
GO:0048199	vesicle targeting, to, from or within Golgi	0	0/101	
GO:0048201	vesicle targeting, plasma membrane to endosome	0	0/101	
GO:0099022	vesicle tethering	0	0/101	
GO:0032256	establishment of dense core granule localization	0	0/101	
GO:0070142	synaptic vesicle budding	0	0/101	
GO:1902803	regulation of synaptic vesicle transport	0	0/101	
GO:1902804	negative regulation of synaptic vesicle transport	0	0/101	
GO:1902805	positive regulation of synaptic vesicle transport	0	0/101	
GO:0032401	establishment of melanosome localization	0	0/101	
GO:0051876	pigment granule dispersal	0	0/101	
GO:0051877	pigment granule aggregation in cell center	0	0/101	
GO:0009903	chloroplast avoidance movement	0	0/101	
GO:0009904	chloroplast accumulation movement	0	0/101	
GO:1905664	regulation of calcium ion import across plasma membrane	0	0/101	
GO:0098703	calcium ion import across plasma membrane	0	0/101	
GO:0051613	positive regulation of serotonin uptake	0	0/101	
GO:0051935	glutamate reuptake	0	0/101	
GO:0051936	gamma-aminobutyric acid reuptake	0	0/101	
GO:0051941	regulation of amino acid uptake involved in synaptic transmission	0	0/101	
GO:0051942	negative regulation of amino acid uptake involved in synaptic transmission	0	0/101	
GO:0051943	positive regulation of amino acid uptake involved in synaptic transmission	0	0/101	
GO:0051583	dopamine uptake involved in synaptic transmission	0	0/101	
GO:0051940	regulation of catecholamine uptake involved in synaptic transmission	0	0/101	
GO:0051944	positive regulation of catecholamine uptake involved in synaptic transmission	0	0/101	
GO:0051945	negative regulation of catecholamine uptake involved in synaptic transmission	0	0/101	
GO:0086049	membrane repolarization during AV node cell action potential	0	0/101	
GO:0086050	membrane repolarization during bundle of His cell action potential	0	0/101	
GO:0086051	membrane repolarization during Purkinje myocyte action potential	0	0/101	
GO:0086052	membrane repolarization during SA node cell action potential	0	0/101	
GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	0	0/101	
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	0	0/101	
GO:0061089	negative regulation of sequestering of zinc ion	0	0/101	
GO:0061090	positive regulation of sequestering of zinc ion	0	0/101	
GO:0097248	maintenance of protein location in cell cortex of cell tip	0	0/101	
GO:0033373	maintenance of protease location in mast cell secretory granule	0	0/101	
GO:0033379	maintenance of protease location in T cell secretory granule	0	0/101	
GO:0035437	maintenance of protein localization in endoplasmic reticulum	0	0/101	
GO:0051457	maintenance of protein location in nucleus	0	0/101	
GO:0072597	maintenance of protein location in chloroplast	0	0/101	
GO:0072656	maintenance of protein location in mitochondrion	0	0/101	
GO:0072664	maintenance of protein location in peroxisome	0	0/101	
GO:0072667	maintenance of protein location in vacuole	0	0/101	
GO:0072660	maintenance of protein location in plasma membrane	0	0/101	
GO:0099019	maintenance of protein localization at growing cell tip	0	0/101	
GO:0032597	B cell receptor transport into membrane raft	0	0/101	
GO:0044861	protein transport into plasma membrane raft	0	0/101	
GO:0032600	chemokine receptor transport out of membrane raft	0	0/101	
GO:0044862	protein transport out of plasma membrane raft	0	0/101	
GO:1904393	regulation of skeletal muscle acetylcholine-gated channel clustering	0	0/101	
GO:0072579	glycine receptor clustering	0	0/101	
GO:0097112	gamma-aminobutyric acid receptor clustering	0	0/101	
GO:0097114	NMDA glutamate receptor clustering	0	0/101	
GO:0097688	glutamate receptor clustering	0	0/101	
GO:0106104	regulation of glutamate receptor clustering	0	0/101	
GO:0001766	membrane raft polarization	0	0/101	
GO:0044855	plasma membrane raft distribution	0	0/101	
GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	0	0/101	
GO:0060811	intracellular mRNA localization involved in anterior/posterior axis specification	0	0/101	
GO:0071048	nuclear retention of unspliced pre-mRNA at the site of transcription	0	0/101	
GO:0071049	nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription	0	0/101	
GO:0008359	regulation of bicoid mRNA localization	0	0/101	
GO:1904581	negative regulation of intracellular mRNA localization	0	0/101	
GO:1904582	positive regulation of intracellular mRNA localization	0	0/101	
GO:1990260	negative regulation of transcription from RNA polymerase II promoter by transcription factor localization involved in response to DNA damage checkpoint signaling	0	0/101	
GO:0032065	maintenance of protein location in cell cortex	0	0/101	
GO:0033370	maintenance of protein location in mast cell secretory granule	0	0/101	
GO:0033377	maintenance of protein location in T cell secretory granule	0	0/101	
GO:0045053	protein retention in Golgi apparatus	0	0/101	
GO:0072595	maintenance of protein localization in organelle	0	0/101	
GO:0072658	maintenance of protein location in membrane	0	0/101	
GO:0099017	maintenance of protein localization at cell tip	0	0/101	
GO:1990153	maintenance of protein localization to heterochromatin	0	0/101	
GO:0033366	protein localization to secretory granule	0	0/101	
GO:0034067	protein localization to Golgi apparatus	0	0/101	
GO:0034502	protein localization to chromosome	0	0/101	
GO:0036010	protein localization to endosome	0	0/101	
GO:0036309	protein localization to M-band	0	0/101	
GO:0044380	protein localization to cytoskeleton	0	0/101	
GO:0045048	protein insertion into ER membrane	0	0/101	
GO:0061512	protein localization to cilium	0	0/101	
GO:0072598	protein localization to chloroplast	0	0/101	
GO:0072662	protein localization to peroxisome	0	0/101	
GO:0072665	protein localization to vacuole	0	0/101	
GO:0099633	protein localization to postsynaptic specialization membrane	0	0/101	
GO:0110012	protein localization to P-body	0	0/101	
GO:1903608	protein localization to cytoplasmic stress granule	0	0/101	
GO:1905161	protein localization to phagocytic vesicle	0	0/101	
GO:1990044	protein localization to lipid droplet	0	0/101	
GO:0031144	proteasome localization	0	0/101	
GO:0033566	gamma-tubulin complex localization	0	0/101	
GO:0034630	RITS complex localization	0	0/101	
GO:0035853	chromosome passenger complex localization to spindle midzone	0	0/101	
GO:0044382	CLRC complex localization to heterochromatin	0	0/101	
GO:0051601	exocyst localization	0	0/101	
GO:0051664	nuclear pore localization	0	0/101	
GO:0070817	P-TEFb-cap methyltransferase complex localization	0	0/101	
GO:0072356	chromosome passenger complex localization to kinetochore	0	0/101	
GO:0072688	SHREC complex localization	0	0/101	
GO:0072742	SAGA complex localization to transcription regulatory region	0	0/101	
GO:0072765	centromere localization	0	0/101	
GO:1990299	Bub1-Bub3 complex localization to kinetochore	0	0/101	
GO:0036052	protein localization to uropod	0	0/101	
GO:0032978	protein insertion into membrane from inner side	0	0/101	
GO:0071210	protein insertion into membrane raft	0	0/101	
GO:0098737	protein insertion into plasma membrane	0	0/101	
GO:0071206	establishment of protein localization to juxtaparanode region of axon	0	0/101	
GO:0036228	protein localization to nuclear inner membrane	0	0/101	
GO:0044873	lipoprotein localization to membrane	0	0/101	
GO:0089705	protein localization to outer membrane	0	0/101	
GO:0097117	guanylate kinase-associated protein clustering	0	0/101	
GO:0098953	receptor diffusion trapping	0	0/101	
GO:0099644	protein localization to presynaptic membrane	0	0/101	
GO:1902657	protein localization to prospore membrane	0	0/101	
